hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,V4,VAngle4,I1,IAngle1,I2,IAngle2,I3,IAngle3,I4,IAngle4
0, 60.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335218, 130.517
0, 120.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 180.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 240.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 300.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 360.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 420.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 480.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 540.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 600.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 660.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 720.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 780.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 840.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 900.00000, 127.548, -30.1492, 127.587, -150.151, 127.597, 89.8404, 0, 0, 7.00372, -53.2231, 7.00161, -173.225, 7.00103, 66.7665, 0.00335259, 130.51
0, 960.00000, 127.509, -30.1565, 127.55, -150.158, 127.561, 89.8326, 0, 0, 7.41125, -53.2304, 7.4089, -173.232, 7.40826, 66.7588, 0.00373022, 130.577
0, 1020.00000, 127.509, -30.1565, 127.55, -150.158, 127.561, 89.8326, 0, 0, 7.41128, -53.2305, 7.40893, -173.232, 7.40829, 66.7587, 0.00373554, 130.553
0, 1080.00000, 127.509, -30.1565, 127.55, -150.158, 127.561, 89.8326, 0, 0, 7.41128, -53.2305, 7.40893, -173.232, 7.40829, 66.7587, 0.00373555, 130.553
